,,,,
pass_clang,rename-fun,,,
pass_clang,rename-param,,,
pass_clang,rename-var,,,
pass_clang,rename-class,,,
pass_clang,rename-cxx-method,,,
pass_clang,simplify-comma-expr,,,
pass_clang,param-to-global,,,
pass_clang,param-to-local,,,
pass_clang,binop-simplification,,,
pass_ints,e,,,
,,,,
,,,,
,,,,
